id,x,y,right,bottom
12339,-2.606429566,52.91579018,-2.606379566,52.91584018
12338,-2.606429566,52.91584018,-2.606379566,52.91589018
12337,-2.606429566,52.91589018,-2.606379566,52.91594018
12336,-2.606429566,52.91594018,-2.606379566,52.91599018
12335,-2.606429566,52.91599018,-2.606379566,52.91604018
12334,-2.606429566,52.91604018,-2.606379566,52.91609018
12333,-2.606429566,52.91609018,-2.606379566,52.91614018
12332,-2.606429566,52.91614018,-2.606379566,52.91619018
12331,-2.606429566,52.91619018,-2.606379566,52.91624018
12330,-2.606429566,52.91624018,-2.606379566,52.91629018
12329,-2.606429566,52.91629018,-2.606379566,52.91634018
12511,-2.606329566,52.91599018,-2.606279566,52.91604018
12510,-2.606329566,52.91604018,-2.606279566,52.91609018
12509,-2.606329566,52.91609018,-2.606279566,52.91614018
12508,-2.606329566,52.91614018,-2.606279566,52.91619018
12507,-2.606329566,52.91619018,-2.606279566,52.91624018
12506,-2.606329566,52.91624018,-2.606279566,52.91629018
12505,-2.606329566,52.91629018,-2.606279566,52.91634018
12517,-2.606329566,52.91569018,-2.606279566,52.91574018
12516,-2.606329566,52.91574018,-2.606279566,52.91579018
12515,-2.606329566,52.91579018,-2.606279566,52.91584018
12514,-2.606329566,52.91584018,-2.606279566,52.91589018
12513,-2.606329566,52.91589018,-2.606279566,52.91594018
12512,-2.606329566,52.91594018,-2.606279566,52.91599018
12429,-2.606379566,52.91569018,-2.606329566,52.91574018
12428,-2.606379566,52.91574018,-2.606329566,52.91579018
12427,-2.606379566,52.91579018,-2.606329566,52.91584018
12426,-2.606379566,52.91584018,-2.606329566,52.91589018
12425,-2.606379566,52.91589018,-2.606329566,52.91594018
12424,-2.606379566,52.91594018,-2.606329566,52.91599018
12423,-2.606379566,52.91599018,-2.606329566,52.91604018
12422,-2.606379566,52.91604018,-2.606329566,52.91609018
12421,-2.606379566,52.91609018,-2.606329566,52.91614018
12420,-2.606379566,52.91614018,-2.606329566,52.91619018
12419,-2.606379566,52.91619018,-2.606329566,52.91624018
12418,-2.606379566,52.91624018,-2.606329566,52.91629018
12417,-2.606379566,52.91629018,-2.606329566,52.91634018
12159,-2.606529566,52.91599018,-2.606479566,52.91604018
12158,-2.606529566,52.91604018,-2.606479566,52.91609018
12157,-2.606529566,52.91609018,-2.606479566,52.91614018
12156,-2.606529566,52.91614018,-2.606479566,52.91619018
12155,-2.606529566,52.91619018,-2.606479566,52.91624018
12154,-2.606529566,52.91624018,-2.606479566,52.91629018
12077,-2.606579566,52.91569018,-2.606529566,52.91574018
12076,-2.606579566,52.91574018,-2.606529566,52.91579018
12075,-2.606579566,52.91579018,-2.606529566,52.91584018
12074,-2.606579566,52.91584018,-2.606529566,52.91589018
12073,-2.606579566,52.91589018,-2.606529566,52.91594018
12072,-2.606579566,52.91594018,-2.606529566,52.91599018
12071,-2.606579566,52.91599018,-2.606529566,52.91604018
12070,-2.606579566,52.91604018,-2.606529566,52.91609018
12069,-2.606579566,52.91609018,-2.606529566,52.91614018
12068,-2.606579566,52.91614018,-2.606529566,52.91619018
12067,-2.606579566,52.91619018,-2.606529566,52.91624018
12066,-2.606579566,52.91624018,-2.606529566,52.91629018
12253,-2.606479566,52.91569018,-2.606429566,52.91574018
12252,-2.606479566,52.91574018,-2.606429566,52.91579018
12251,-2.606479566,52.91579018,-2.606429566,52.91584018
12250,-2.606479566,52.91584018,-2.606429566,52.91589018
12249,-2.606479566,52.91589018,-2.606429566,52.91594018
12248,-2.606479566,52.91594018,-2.606429566,52.91599018
12247,-2.606479566,52.91599018,-2.606429566,52.91604018
12246,-2.606479566,52.91604018,-2.606429566,52.91609018
12245,-2.606479566,52.91609018,-2.606429566,52.91614018
12244,-2.606479566,52.91614018,-2.606429566,52.91619018
12243,-2.606479566,52.91619018,-2.606429566,52.91624018
12242,-2.606479566,52.91624018,-2.606429566,52.91629018
12165,-2.606529566,52.91569018,-2.606479566,52.91574018
12164,-2.606529566,52.91574018,-2.606479566,52.91579018
12163,-2.606529566,52.91579018,-2.606479566,52.91584018
12162,-2.606529566,52.91584018,-2.606479566,52.91589018
12161,-2.606529566,52.91589018,-2.606479566,52.91594018
12160,-2.606529566,52.91594018,-2.606479566,52.91599018
11901,-2.606679566,52.91569018,-2.606629566,52.91574018
11900,-2.606679566,52.91574018,-2.606629566,52.91579018
11899,-2.606679566,52.91579018,-2.606629566,52.91584018
11898,-2.606679566,52.91584018,-2.606629566,52.91589018
11897,-2.606679566,52.91589018,-2.606629566,52.91594018
11896,-2.606679566,52.91594018,-2.606629566,52.91599018
11895,-2.606679566,52.91599018,-2.606629566,52.91604018
11894,-2.606679566,52.91604018,-2.606629566,52.91609018
11893,-2.606679566,52.91609018,-2.606629566,52.91614018
11892,-2.606679566,52.91614018,-2.606629566,52.91619018
11891,-2.606679566,52.91619018,-2.606629566,52.91624018
11807,-2.606729566,52.91599018,-2.606679566,52.91604018
11806,-2.606729566,52.91604018,-2.606679566,52.91609018
11805,-2.606729566,52.91609018,-2.606679566,52.91614018
11804,-2.606729566,52.91614018,-2.606679566,52.91619018
11803,-2.606729566,52.91619018,-2.606679566,52.91624018
11813,-2.606729566,52.91569018,-2.606679566,52.91574018
